'Elapsed time','MLII'
'0:25.136',-0.070
'0:25.139',-0.055
'0:25.142',-0.005
'0:25.144',0.030
'0:25.147',0.060
'0:25.150',0.075
'0:25.153',0.095
'0:25.156',0.115
'0:25.158',0.145
'0:25.161',0.155
'0:25.164',0.175
'0:25.167',0.195
'0:25.169',0.225
'0:25.172',0.240
'0:25.175',0.255
'0:25.178',0.255
'0:25.181',0.220
'0:25.183',0.185
'0:25.186',0.145
'0:25.189',0.130
'0:25.192',0.140
'0:25.194',0.160
'0:25.197',0.140
'0:25.200',0.125
'0:25.203',0.105
'0:25.206',0.090
'0:25.208',0.090
'0:25.211',0.100
'0:25.214',0.065
'0:25.217',0.030
'0:25.219',0.005
'0:25.222',-0.030
'0:25.225',-0.040
'0:25.228',-0.055
'0:25.231',-0.080
'0:25.233',-0.115
'0:25.236',-0.140
'0:25.239',-0.170
'0:25.242',-0.170
'0:25.244',-0.185
'0:25.247',-0.200
'0:25.250',-0.220
'0:25.253',-0.250
'0:25.256',-0.265
'0:25.258',-0.255
'0:25.261',-0.265
'0:25.264',-0.290
'0:25.267',-0.300
'0:25.269',-0.290
'0:25.272',-0.300
'0:25.275',-0.295
'0:25.278',-0.300
'0:25.281',-0.300
'0:25.283',-0.300
'0:25.286',-0.305
'0:25.289',-0.310
'0:25.292',-0.300
'0:25.294',-0.295
'0:25.297',-0.310
'0:25.300',-0.310
'0:25.303',-0.310
'0:25.306',-0.320
'0:25.308',-0.310
'0:25.311',-0.300
'0:25.314',-0.295
'0:25.317',-0.300
'0:25.319',-0.305
'0:25.322',-0.320
'0:25.325',-0.315
'0:25.328',-0.310
'0:25.331',-0.330
'0:25.333',-0.320
'0:25.336',-0.330
'0:25.339',-0.325
'0:25.342',-0.315
'0:25.344',-0.295
'0:25.347',-0.305
'0:25.350',-0.305
'0:25.353',-0.305
'0:25.356',-0.290
'0:25.358',-0.275
'0:25.361',-0.260
'0:25.364',-0.250
'0:25.367',-0.210
'0:25.369',-0.185
'0:25.372',-0.105
'0:25.375',0.120
'0:25.378',0.560
'0:25.381',1.195
'0:25.383',1.720
'0:25.386',1.895
'0:25.389',1.770
'0:25.392',1.595
'0:25.394',1.490
'0:25.397',1.440
'0:25.400',1.375
'0:25.403',1.275
'0:25.406',1.180
'0:25.408',1.105
'0:25.411',1.025
'0:25.414',0.940
'0:25.417',0.855
'0:25.419',0.770
'0:25.422',0.665
'0:25.425',0.565
'0:25.428',0.465
'0:25.431',0.360
'0:25.433',0.235
'0:25.436',0.115
'0:25.439',-0.030
'0:25.442',-0.170
'0:25.444',-0.345
'0:25.447',-0.525
'0:25.450',-0.705
'0:25.453',-0.870
'0:25.456',-1.005
'0:25.458',-1.135
'0:25.461',-1.265
'0:25.464',-1.380
'0:25.467',-1.470
'0:25.469',-1.530
'0:25.472',-1.585
'0:25.475',-1.635
'0:25.478',-1.660
'0:25.481',-1.720
'0:25.483',-1.795
'0:25.486',-1.880
'0:25.489',-1.965
'0:25.492',-2.025
'0:25.494',-2.080
'0:25.497',-2.155
'0:25.500',-2.240
'0:25.503',-2.310
'0:25.506',-2.315
'0:25.508',-2.260
'0:25.511',-2.140
'0:25.514',-2.015
'0:25.517',-1.905
'0:25.519',-1.795
'0:25.522',-1.655
'0:25.525',-1.515
'0:25.528',-1.395
'0:25.531',-1.330
'0:25.533',-1.280
'0:25.536',-1.240
'0:25.539',-1.180
'0:25.542',-1.130
'0:25.544',-1.095
'0:25.547',-1.070
'0:25.550',-1.020
'0:25.553',-1.010
'0:25.556',-1.010
'0:25.558',-0.995
'0:25.561',-0.970
'0:25.564',-0.920
'0:25.567',-0.850
'0:25.569',-0.790
'0:25.572',-0.755
'0:25.575',-0.680
'0:25.578',-0.620
'0:25.581',-0.570
'0:25.583',-0.535
'0:25.586',-0.470
'0:25.589',-0.400
'0:25.592',-0.320
'0:25.594',-0.240
'0:25.597',-0.170
'0:25.600',-0.120
'0:25.603',-0.060
'0:25.606',-0.005
'0:25.608',0.045
'0:25.611',0.100
'0:25.614',0.130
'0:25.617',0.135
'0:25.619',0.155
'0:25.622',0.145
'0:25.625',0.195
'0:25.628',0.220
'0:25.631',0.235
'0:25.633',0.250
'0:25.636',0.260
'0:25.639',0.265
'0:25.642',0.285
'0:25.644',0.305
'0:25.647',0.330
'0:25.650',0.345
'0:25.653',0.355
'0:25.656',0.365
'0:25.658',0.390
'0:25.661',0.410
'0:25.664',0.430
'0:25.667',0.455
'0:25.669',0.480
'0:25.672',0.495
'0:25.675',0.515
'0:25.678',0.550
'0:25.681',0.560
'0:25.683',0.585
'0:25.686',0.595
'0:25.689',0.605
'0:25.692',0.645
'0:25.694',0.695
'0:25.697',0.710
'0:25.700',0.715
'0:25.703',0.730
'0:25.706',0.750
'0:25.708',0.780
'0:25.711',0.815
'0:25.714',0.835
'0:25.717',0.835
'0:25.719',0.850
'0:25.722',0.850
'0:25.725',0.880
'0:25.728',0.890
'0:25.731',0.900
'0:25.733',0.905
'0:25.736',0.905
'0:25.739',0.900
'0:25.742',0.920
'0:25.744',0.920
'0:25.747',0.920
'0:25.750',0.895
'0:25.753',0.895
'0:25.756',0.885
'0:25.758',0.880
'0:25.761',0.875
'0:25.764',0.870
'0:25.767',0.830
'0:25.769',0.810
'0:25.772',0.785
'0:25.775',0.780
'0:25.778',0.760
'0:25.781',0.735
'0:25.783',0.705
'0:25.786',0.670
'0:25.789',0.640
'0:25.792',0.625
'0:25.794',0.620
'0:25.797',0.595
'0:25.800',0.545
'0:25.803',0.490
'0:25.806',0.460
'0:25.808',0.420
'0:25.811',0.400
'0:25.814',0.355
'0:25.817',0.320
'0:25.819',0.275
'0:25.822',0.240
'0:25.825',0.215
'0:25.828',0.180
'0:25.831',0.135
'0:25.833',0.090
'0:25.836',0.050
'0:25.839',0.030
'0:25.842',0.000
'0:25.844',-0.035
'0:25.847',-0.065
'0:25.850',-0.080
'0:25.853',-0.115
'0:25.856',-0.135
'0:25.858',-0.130
'0:25.861',-0.110
'0:25.864',-0.115
'0:25.867',-0.130
'0:25.869',-0.110
'0:25.872',-0.100
'0:25.875',-0.070
'0:25.878',-0.055
'0:25.881',-0.030
'0:25.883',-0.015
'0:25.886',-0.010
'0:25.889',0.005
'0:25.892',0.005
'0:25.894',0.015
'0:25.897',0.020
'0:25.900',0.030
'0:25.903',0.035
'0:25.906',0.030
'0:25.908',0.015
'0:25.911',0.000
'0:25.914',-0.040
'0:25.917',-0.060
'0:25.919',-0.095
'0:25.922',-0.085
'0:25.925',-0.090
'0:25.928',-0.080
'0:25.931',-0.085
'0:25.933',-0.100
'0:25.936',-0.110
'0:25.939',-0.110
'0:25.942',-0.125
'0:25.944',-0.115
'0:25.947',-0.145
'0:25.950',-0.180
'0:25.953',-0.205
'0:25.956',-0.210
'0:25.958',-0.230
'0:25.961',-0.230
'0:25.964',-0.250
'0:25.967',-0.280
'0:25.969',-0.315
'0:25.972',-0.360
'0:25.975',-0.360
'0:25.978',-0.380
'0:25.981',-0.390
'0:25.983',-0.410
'0:25.986',-0.455
'0:25.989',-0.465
'0:25.992',-0.460
'0:25.994',-0.450
'0:25.997',-0.480
'0:26.000',-0.495
'0:26.003',-0.520
'0:26.006',-0.525
'0:26.008',-0.515
'0:26.011',-0.495
'0:26.014',-0.510
'0:26.017',-0.510
'0:26.019',-0.515
'0:26.022',-0.530
'0:26.025',-0.520
'0:26.028',-0.520
'0:26.031',-0.530
'0:26.033',-0.535
'0:26.036',-0.550
'0:26.039',-0.545
'0:26.042',-0.540
'0:26.044',-0.540
'0:26.047',-0.540
'0:26.050',-0.555
'0:26.053',-0.555
'0:26.056',-0.570
'0:26.058',-0.570
'0:26.061',-0.555
'0:26.064',-0.570
'0:26.067',-0.570
'0:26.069',-0.570
'0:26.072',-0.560
'0:26.075',-0.570
'0:26.078',-0.545
'0:26.081',-0.565
'0:26.083',-0.575
'0:26.086',-0.570
'0:26.089',-0.590
'0:26.092',-0.575
'0:26.094',-0.565
'0:26.097',-0.565
'0:26.100',-0.575
'0:26.103',-0.585
'0:26.106',-0.590
'0:26.108',-0.580
'0:26.111',-0.575
'0:26.114',-0.580
'0:26.117',-0.590
'0:26.119',-0.605
'0:26.122',-0.600
'0:26.125',-0.585
'0:26.128',-0.585
'0:26.131',-0.590
'0:26.133',-0.590
'0:26.136',-0.605
'0:26.139',-0.605
'0:26.142',-0.595
'0:26.144',-0.590
'0:26.147',-0.585
'0:26.150',-0.610
'0:26.153',-0.610
'0:26.156',-0.600
'0:26.158',-0.585
'0:26.161',-0.590
'0:26.164',-0.575
'0:26.167',-0.580
'0:26.169',-0.595
'0:26.172',-0.600
'0:26.175',-0.590
'0:26.178',-0.580
'0:26.181',-0.585
'0:26.183',-0.605
'0:26.186',-0.600
'0:26.189',-0.590
'0:26.192',-0.580
'0:26.194',-0.565
'0:26.197',-0.555
'0:26.200',-0.575
'0:26.203',-0.585
'0:26.206',-0.575
'0:26.208',-0.570
'0:26.211',-0.555
'0:26.214',-0.545
'0:26.217',-0.555
'0:26.219',-0.550
'0:26.222',-0.560
'0:26.225',-0.540
'0:26.228',-0.535
'0:26.231',-0.535
'0:26.233',-0.535
'0:26.236',-0.525
'0:26.239',-0.520
'0:26.242',-0.505
'0:26.244',-0.495
'0:26.247',-0.480
'0:26.250',-0.465
'0:26.253',-0.460
'0:26.256',-0.425
'0:26.258',-0.360
'0:26.261',-0.235
'0:26.264',0.050
'0:26.267',0.560
'0:26.269',1.165
'0:26.272',1.560
'0:26.275',1.620
'0:26.278',1.460
'0:26.281',1.300
'0:26.283',1.215
'0:26.286',1.170
'0:26.289',1.100
'0:26.292',1.025
'0:26.294',0.965
'0:26.297',0.885
'0:26.300',0.815
'0:26.303',0.745
'0:26.306',0.700
'0:26.308',0.645
'0:26.311',0.575
'0:26.314',0.490
'0:26.317',0.390
'0:26.319',0.300
'0:26.322',0.205
'0:26.325',0.100
'0:26.328',-0.005
'0:26.331',-0.155
'0:26.333',-0.300
'0:26.336',-0.455
'0:26.339',-0.605
'0:26.342',-0.770
'0:26.344',-0.920
'0:26.347',-1.065
'0:26.350',-1.235
'0:26.353',-1.380
'0:26.356',-1.500
'0:26.358',-1.550
'0:26.361',-1.585
'0:26.364',-1.635
'0:26.367',-1.665
'0:26.369',-1.695
'0:26.372',-1.755
'0:26.375',-1.830
'0:26.378',-1.900
'0:26.381',-1.990
'0:26.383',-2.065
'0:26.386',-2.135
'0:26.389',-2.220
'0:26.392',-2.295
'0:26.394',-2.330
'0:26.397',-2.315
'0:26.400',-2.245
'0:26.403',-2.150
'0:26.406',-2.030
'0:26.408',-1.895
'0:26.411',-1.705
'0:26.414',-1.565
'0:26.417',-1.465
'0:26.419',-1.400
'0:26.422',-1.355
'0:26.425',-1.295
'0:26.428',-1.245
'0:26.431',-1.205
'0:26.433',-1.175
'0:26.436',-1.140
'0:26.439',-1.110
'0:26.442',-1.085
'0:26.444',-1.075
'0:26.447',-1.085
'0:26.450',-1.070
'0:26.453',-1.050
'0:26.456',-0.995
'0:26.458',-0.935
'0:26.461',-0.855
'0:26.464',-0.800
'0:26.467',-0.765
'0:26.469',-0.730
'0:26.472',-0.675
'0:26.475',-0.590
'0:26.478',-0.520
'0:26.481',-0.435
'0:26.483',-0.365
'0:26.486',-0.300
'0:26.489',-0.250
'0:26.492',-0.210
'0:26.494',-0.145
'0:26.497',-0.100
'0:26.500',-0.075
'0:26.503',-0.055
'0:26.506',-0.045
'0:26.508',-0.020
'0:26.511',0.005
'0:26.514',0.030
'0:26.517',0.040
'0:26.519',0.050
'0:26.522',0.055
'0:26.525',0.080
'0:26.528',0.115
'0:26.531',0.120
'0:26.533',0.135
'0:26.536',0.140
'0:26.539',0.155
'0:26.542',0.180
'0:26.544',0.205
'0:26.547',0.225
'0:26.550',0.235
'0:26.553',0.240
'0:26.556',0.270
'0:26.558',0.295
'0:26.561',0.330
'0:26.564',0.350
'0:26.567',0.360
'0:26.569',0.370
'0:26.572',0.395
'0:26.575',0.420
'0:26.578',0.435
'0:26.581',0.460
'0:26.583',0.480
'0:26.586',0.500
'0:26.589',0.520
'0:26.592',0.550
'0:26.594',0.590
'0:26.597',0.620
'0:26.600',0.635
'0:26.603',0.670
'0:26.606',0.680
'0:26.608',0.715
'0:26.611',0.750
'0:26.614',0.785
'0:26.617',0.825
'0:26.619',0.840
'0:26.622',0.885
'0:26.625',0.910
'0:26.628',0.950
'0:26.631',0.955
'0:26.633',0.960
'0:26.636',0.960
'0:26.639',0.975
'0:26.642',0.990
'0:26.644',1.005
'0:26.647',1.025
'0:26.650',1.010
'0:26.653',0.990
'0:26.656',0.950
'0:26.658',0.910
'0:26.661',0.885
'0:26.664',0.855
'0:26.667',0.840
'0:26.669',0.810
'0:26.672',0.780
'0:26.675',0.760
'0:26.678',0.750
'0:26.681',0.715
'0:26.683',0.670
'0:26.686',0.620
'0:26.689',0.570
'0:26.692',0.540
'0:26.694',0.490
'0:26.697',0.435
'0:26.700',0.375
'0:26.703',0.305
'0:26.706',0.245
'0:26.708',0.195
'0:26.711',0.145
'0:26.714',0.080
'0:26.717',0.000
'0:26.719',-0.050
'0:26.722',-0.105
'0:26.725',-0.150
'0:26.728',-0.180
'0:26.731',-0.220
'0:26.733',-0.275
'0:26.736',-0.315
'0:26.739',-0.355
'0:26.742',-0.395
'0:26.744',-0.425
'0:26.747',-0.440
'0:26.750',-0.465
'0:26.753',-0.475
'0:26.756',-0.505
'0:26.758',-0.515
'0:26.761',-0.520
'0:26.764',-0.530
'0:26.767',-0.550
'0:26.769',-0.570
'0:26.772',-0.575
'0:26.775',-0.565
'0:26.778',-0.555
'0:26.781',-0.570
'0:26.783',-0.575
'0:26.786',-0.590
'0:26.789',-0.600
'0:26.792',-0.605
'0:26.794',-0.595
'0:26.797',-0.595
'0:26.800',-0.605
'0:26.803',-0.620
'0:26.806',-0.635
'0:26.808',-0.620
'0:26.811',-0.610
'0:26.814',-0.620
'0:26.817',-0.630
'0:26.819',-0.650
'0:26.822',-0.655
'0:26.825',-0.655
'0:26.828',-0.640
'0:26.831',-0.640
'0:26.833',-0.650
'0:26.836',-0.655
'0:26.839',-0.655
'0:26.842',-0.645
'0:26.844',-0.630
'0:26.847',-0.645
'0:26.850',-0.660
'0:26.853',-0.665
'0:26.856',-0.665
'0:26.858',-0.650
'0:26.861',-0.650
'0:26.864',-0.665
'0:26.867',-0.660
'0:26.869',-0.665
'0:26.872',-0.665
'0:26.875',-0.670
'0:26.878',-0.645
'0:26.881',-0.650
'0:26.883',-0.660
'0:26.886',-0.660
'0:26.889',-0.660
'0:26.892',-0.645
'0:26.894',-0.650
'0:26.897',-0.650
'0:26.900',-0.660
'0:26.903',-0.655
'0:26.906',-0.655
'0:26.908',-0.650
'0:26.911',-0.630
'0:26.914',-0.635
'0:26.917',-0.650
'0:26.919',-0.640
'0:26.922',-0.645
'0:26.925',-0.640
'0:26.928',-0.625
'0:26.931',-0.625
'0:26.933',-0.640
'0:26.936',-0.650
'0:26.939',-0.640
'0:26.942',-0.635
'0:26.944',-0.620
'0:26.947',-0.635
'0:26.950',-0.630
'0:26.953',-0.630
'0:26.956',-0.625
'0:26.958',-0.620
'0:26.961',-0.600
'0:26.964',-0.605
'0:26.967',-0.610
'0:26.969',-0.630
'0:26.972',-0.610
'0:26.975',-0.590
'0:26.978',-0.585
'0:26.981',-0.575
'0:26.983',-0.605
'0:26.986',-0.600
'0:26.989',-0.610
'0:26.992',-0.610
'0:26.994',-0.595
'0:26.997',-0.595
'0:27.000',-0.605
'0:27.003',-0.610
'0:27.006',-0.600
'0:27.008',-0.600
'0:27.011',-0.585
'0:27.014',-0.590
'0:27.017',-0.600
'0:27.019',-0.595
'0:27.022',-0.570
'0:27.025',-0.560
'0:27.028',-0.560
'0:27.031',-0.560
'0:27.033',-0.560
'0:27.036',-0.565
'0:27.039',-0.565
'0:27.042',-0.560
'0:27.044',-0.545
'0:27.047',-0.550
'0:27.050',-0.555
'0:27.053',-0.560
'0:27.056',-0.555
'0:27.058',-0.535
'0:27.061',-0.525
'0:27.064',-0.525
'0:27.067',-0.525
'0:27.069',-0.540
'0:27.072',-0.555
'0:27.075',-0.525
'0:27.078',-0.515
'0:27.081',-0.500
'0:27.083',-0.530
'0:27.086',-0.515
'0:27.089',-0.500
'0:27.092',-0.495
'0:27.094',-0.485
'0:27.097',-0.490
'0:27.100',-0.485
'0:27.103',-0.490
'0:27.106',-0.490
'0:27.108',-0.470
'0:27.111',-0.445
'0:27.114',-0.450
'0:27.117',-0.465
'0:27.119',-0.490
'0:27.122',-0.500
'0:27.125',-0.470
'0:27.128',-0.455
'0:27.131',-0.445
'0:27.133',-0.430
'0:27.136',-0.410
'0:27.139',-0.385
'0:27.142',-0.340
'0:27.144',-0.255
'0:27.147',-0.060
'0:27.150',0.305
'0:27.153',0.870
'0:27.156',1.410
'0:27.158',1.670
'0:27.161',1.620
'0:27.164',1.440
'0:27.167',1.315
'0:27.169',1.250
'0:27.172',1.195
'0:27.175',1.120
'0:27.178',1.040
'0:27.181',0.935
'0:27.183',0.845
'0:27.186',0.745
'0:27.189',0.645
'0:27.192',0.555
'0:27.194',0.480
'0:27.197',0.365
'0:27.200',0.225
'0:27.203',0.080
'0:27.206',-0.095
'0:27.208',-0.250
'0:27.211',-0.405
'0:27.214',-0.580
'0:27.217',-0.780
'0:27.219',-1.000
'0:27.222',-1.210
'0:27.225',-1.380
'0:27.228',-1.575
'0:27.231',-1.740
'0:27.233',-1.895
'0:27.236',-2.045
'0:27.239',-2.150
'0:27.242',-2.200
'0:27.244',-2.265
'0:27.247',-2.310
'0:27.250',-2.365
'0:27.253',-2.395
'0:27.256',-2.430
'0:27.258',-2.475
'0:27.261',-2.540
'0:27.264',-2.610
'0:27.267',-2.665
'0:27.269',-2.735
'0:27.272',-2.790
'0:27.275',-2.835
'0:27.278',-2.840
'0:27.281',-2.815
'0:27.283',-2.710
'0:27.286',-2.545
'0:27.289',-2.345
'0:27.292',-2.125
'0:27.294',-1.940
'0:27.297',-1.780
'0:27.300',-1.650
'0:27.303',-1.555
'0:27.306',-1.475
'0:27.308',-1.400
'0:27.311',-1.330
'0:27.314',-1.250
'0:27.317',-1.210
'0:27.319',-1.165
'0:27.322',-1.125
'0:27.325',-1.085
'0:27.328',-1.065
'0:27.331',-1.040
'0:27.333',-0.985
'0:27.336',-0.930
'0:27.339',-0.840
'0:27.342',-0.730
'0:27.344',-0.640
'0:27.347',-0.565
'0:27.350',-0.490
'0:27.353',-0.415
'0:27.356',-0.320
'0:27.358',-0.215
'0:27.361',-0.090
'0:27.364',0.020
'0:27.367',0.120
'0:27.369',0.215
'0:27.372',0.305
'0:27.375',0.400
'0:27.378',0.460
'0:27.381',0.500
'0:27.383',0.535
'0:27.386',0.555
'0:27.389',0.590
'0:27.392',0.625
'0:27.394',0.640
'0:27.397',0.655
'0:27.400',0.625
'0:27.403',0.620
'0:27.406',0.625
'0:27.408',0.650
'0:27.411',0.680
'0:27.414',0.685
'0:27.417',0.705
'0:27.419',0.715
'0:27.422',0.735
'0:27.425',0.760
'0:27.428',0.780
'0:27.431',0.785
'0:27.433',0.785
'0:27.436',0.795
'0:27.439',0.800
'0:27.442',0.810
'0:27.444',0.830
'0:27.447',0.855
'0:27.450',0.865
'0:27.453',0.870
'0:27.456',0.870
'0:27.458',0.895
'0:27.461',0.910
'0:27.464',0.925
'0:27.467',0.945
'0:27.469',0.950
'0:27.472',0.975
'0:27.475',1.010
'0:27.478',1.040
'0:27.481',1.055
'0:27.483',1.045
'0:27.486',1.040
'0:27.489',1.040
'0:27.492',1.080
'0:27.494',1.110
'0:27.497',1.115
'0:27.500',1.115
'0:27.503',1.100
'0:27.506',1.100
'0:27.508',1.095
'0:27.511',1.105
'0:27.514',1.095
'0:27.517',1.070
'0:27.519',1.060
'0:27.522',1.030
'0:27.525',1.025
'0:27.528',1.010
'0:27.531',0.990
'0:27.533',0.935
'0:27.536',0.890
'0:27.539',0.855
'0:27.542',0.825
'0:27.544',0.805
'0:27.547',0.760
'0:27.550',0.710
'0:27.553',0.660
'0:27.556',0.620
'0:27.558',0.575
'0:27.561',0.530
'0:27.564',0.485
'0:27.567',0.420
'0:27.569',0.355
'0:27.572',0.310
'0:27.575',0.275
'0:27.578',0.230
'0:27.581',0.185
'0:27.583',0.130
'0:27.586',0.065
'0:27.589',0.030
'0:27.592',-0.010
'0:27.594',-0.045
'0:27.597',-0.075
'0:27.600',-0.120
'0:27.603',-0.170
'0:27.606',-0.210
'0:27.608',-0.235
'0:27.611',-0.250
'0:27.614',-0.285
'0:27.617',-0.325
'0:27.619',-0.370
'0:27.622',-0.400
'0:27.625',-0.420
'0:27.628',-0.420
'0:27.631',-0.425
'0:27.633',-0.455
'0:27.636',-0.480
'0:27.639',-0.490
'0:27.642',-0.490
'0:27.644',-0.480
'0:27.647',-0.495
'0:27.650',-0.510
'0:27.653',-0.525
'0:27.656',-0.540
'0:27.658',-0.530
'0:27.661',-0.525
'0:27.664',-0.525
'0:27.667',-0.535
'0:27.669',-0.555
'0:27.672',-0.545
'0:27.675',-0.535
'0:27.678',-0.540
'0:27.681',-0.540
'0:27.683',-0.555
'0:27.686',-0.555
'0:27.689',-0.560
'0:27.692',-0.540
'0:27.694',-0.535
'0:27.697',-0.540
'0:27.700',-0.540
'0:27.703',-0.555
'0:27.706',-0.555
'0:27.708',-0.540
'0:27.711',-0.540
'0:27.714',-0.540
'0:27.717',-0.555
'0:27.719',-0.565
'0:27.722',-0.550
'0:27.725',-0.535
'0:27.728',-0.525
'0:27.731',-0.520
'0:27.733',-0.515
'0:27.736',-0.520
'0:27.739',-0.515
'0:27.742',-0.495
'0:27.744',-0.485
'0:27.747',-0.495
'0:27.750',-0.505
'0:27.753',-0.515
'0:27.756',-0.505
'0:27.758',-0.500
'0:27.761',-0.485
'0:27.764',-0.470
'0:27.767',-0.475
'0:27.769',-0.485
'0:27.772',-0.485
'0:27.775',-0.475
'0:27.778',-0.455
'0:27.781',-0.455
'0:27.783',-0.470
'0:27.786',-0.480
'0:27.789',-0.490
'0:27.792',-0.470
'0:27.794',-0.470
'0:27.797',-0.475
'0:27.800',-0.480
'0:27.803',-0.475
'0:27.806',-0.475
'0:27.808',-0.470
'0:27.811',-0.480
'0:27.814',-0.485
'0:27.817',-0.495
'0:27.819',-0.510
'0:27.822',-0.505
'0:27.825',-0.495
'0:27.828',-0.480
'0:27.831',-0.490
'0:27.833',-0.495
'0:27.836',-0.490
'0:27.839',-0.495
'0:27.842',-0.490
'0:27.844',-0.495
'0:27.847',-0.495
'0:27.850',-0.505
'0:27.853',-0.510
'0:27.856',-0.510
'0:27.858',-0.490
'0:27.861',-0.485
'0:27.864',-0.490
'0:27.867',-0.500
'0:27.869',-0.510
'0:27.872',-0.490
'0:27.875',-0.495
'0:27.878',-0.505
'0:27.881',-0.505
'0:27.883',-0.505
'0:27.886',-0.495
'0:27.889',-0.505
'0:27.892',-0.495
'0:27.894',-0.490
'0:27.897',-0.485
'0:27.900',-0.490
'0:27.903',-0.490
'0:27.906',-0.495
'0:27.908',-0.480
'0:27.911',-0.480
'0:27.914',-0.475
'0:27.917',-0.480
'0:27.919',-0.485
'0:27.922',-0.500
'0:27.925',-0.475
'0:27.928',-0.480
'0:27.931',-0.475
'0:27.933',-0.485
'0:27.936',-0.495
'0:27.939',-0.480
'0:27.942',-0.470
'0:27.944',-0.470
'0:27.947',-0.475
'0:27.950',-0.465
'0:27.953',-0.480
'0:27.956',-0.475
'0:27.958',-0.470
'0:27.961',-0.455
'0:27.964',-0.460
'0:27.967',-0.450
'0:27.969',-0.455
'0:27.972',-0.445
'0:27.975',-0.445
'0:27.978',-0.440
'0:27.981',-0.435
'0:27.983',-0.435
'0:27.986',-0.445
'0:27.989',-0.425
'0:27.992',-0.415
'0:27.994',-0.380
'0:27.997',-0.365
'0:28.000',-0.330
'0:28.003',-0.285
'0:28.006',-0.130
'0:28.008',0.195
'0:28.011',0.725
'0:28.014',1.335
'0:28.017',1.705
'0:28.019',1.720
'0:28.022',1.525
'0:28.025',1.370
'0:28.028',1.295
'0:28.031',1.245
'0:28.033',1.160
'0:28.036',1.075
'0:28.039',0.990
'0:28.042',0.915
'0:28.044',0.845
'0:28.047',0.770
'0:28.050',0.685
'0:28.053',0.580
'0:28.056',0.475
'0:28.058',0.385
'0:28.061',0.290
'0:28.064',0.160
'0:28.067',0.020
'0:28.069',-0.140
'0:28.072',-0.300
'0:28.075',-0.445
'0:28.078',-0.605
'0:28.081',-0.790
'0:28.083',-0.990
'0:28.086',-1.180
'0:28.089',-1.335
'0:28.092',-1.460
'0:28.094',-1.565
'0:28.097',-1.640
'0:28.100',-1.700
'0:28.103',-1.740
'0:28.106',-1.750
'0:28.108',-1.745
'0:28.111',-1.745
'0:28.114',-1.765
'0:28.117',-1.840
'0:28.119',-1.900
'0:28.122',-1.955
'0:28.125',-1.990
'0:28.128',-2.030
'0:28.131',-2.135
'0:28.133',-2.235
'0:28.136',-2.305
'0:28.139',-2.290
'0:28.142',-2.205
'0:28.144',-2.040
'0:28.147',-1.860
'0:28.150',-1.680
'0:28.153',-1.520
'0:28.156',-1.375
'0:28.158',-1.240
'0:28.161',-1.155
'0:28.164',-1.120
'0:28.167',-1.115
'0:28.169',-1.110
'0:28.172',-1.060
'0:28.175',-1.035
'0:28.178',-1.000
'0:28.181',-0.985
'0:28.183',-1.005
'0:28.186',-1.035
'0:28.189',-1.040
'0:28.192',-1.015
'0:28.194',-0.975
'0:28.197',-0.935
'0:28.200',-0.875
'0:28.203',-0.850
'0:28.206',-0.790
'0:28.208',-0.745
'0:28.211',-0.710
'0:28.214',-0.665
'0:28.217',-0.610
'0:28.219',-0.580
'0:28.222',-0.495
'0:28.225',-0.395
'0:28.228',-0.325
'0:28.231',-0.270
'0:28.233',-0.220
'0:28.236',-0.175
'0:28.239',-0.135
'0:28.242',-0.095
'0:28.244',-0.075
'0:28.247',-0.075
'0:28.250',-0.065
'0:28.253',-0.060
'0:28.256',-0.045
'0:28.258',-0.020
'0:28.261',-0.005
'0:28.264',0.005
'0:28.267',0.025
'0:28.269',0.035
'0:28.272',0.045
'0:28.275',0.065
'0:28.278',0.075
'0:28.281',0.090
'0:28.283',0.105
'0:28.286',0.100
'0:28.289',0.130
'0:28.292',0.150
'0:28.294',0.175
'0:28.297',0.195
'0:28.300',0.195
'0:28.303',0.215
'0:28.306',0.255
'0:28.308',0.275
'0:28.311',0.315
'0:28.314',0.325
'0:28.317',0.350
'0:28.319',0.355
'0:28.322',0.390
'0:28.325',0.420
'0:28.328',0.455
'0:28.331',0.475
'0:28.333',0.480
'0:28.336',0.500
'0:28.339',0.525
'0:28.342',0.555
'0:28.344',0.580
'0:28.347',0.580
'0:28.350',0.575
'0:28.353',0.580
'0:28.356',0.600
'0:28.358',0.610
'0:28.361',0.620
'0:28.364',0.615
'0:28.367',0.605
'0:28.369',0.600
'0:28.372',0.610
'0:28.375',0.620
'0:28.378',0.635
'0:28.381',0.615
'0:28.383',0.600
'0:28.386',0.585
'0:28.389',0.575
'0:28.392',0.575
'0:28.394',0.560
'0:28.397',0.550
'0:28.400',0.535
'0:28.403',0.510
'0:28.406',0.495
'0:28.408',0.475
'0:28.411',0.465
'0:28.414',0.440
'0:28.417',0.405
'0:28.419',0.355
'0:28.422',0.335
'0:28.425',0.305
'0:28.428',0.280
'0:28.431',0.235
'0:28.433',0.190
'0:28.436',0.150
'0:28.439',0.115
'0:28.442',0.090
'0:28.444',0.055
'0:28.447',0.010
'0:28.450',-0.045
'0:28.453',-0.085
'0:28.456',-0.125
'0:28.458',-0.150
'0:28.461',-0.170
'0:28.464',-0.200
'0:28.467',-0.230
'0:28.469',-0.260
