'Elapsed time','MLII'
'0:20.556',-0.975
'0:20.558',-0.980
'0:20.561',-0.990
'0:20.564',-0.985
'0:20.567',-1.000
'0:20.569',-1.000
'0:20.572',-1.000
'0:20.575',-0.995
'0:20.578',-0.980
'0:20.581',-0.980
'0:20.583',-0.960
'0:20.586',-0.970
'0:20.589',-0.990
'0:20.592',-0.990
'0:20.594',-0.990
'0:20.597',-1.000
'0:20.600',-0.995
'0:20.603',-1.005
'0:20.606',-1.000
'0:20.608',-1.005
'0:20.611',-0.985
'0:20.614',-0.990
'0:20.617',-0.975
'0:20.619',-0.995
'0:20.622',-1.005
'0:20.625',-0.995
'0:20.628',-1.015
'0:20.631',-1.015
'0:20.633',-1.025
'0:20.636',-1.030
'0:20.639',-1.030
'0:20.642',-1.025
'0:20.644',-1.020
'0:20.647',-1.020
'0:20.650',-1.015
'0:20.653',-1.025
'0:20.656',-1.020
'0:20.658',-1.030
'0:20.661',-1.045
'0:20.664',-1.065
'0:20.667',-1.070
'0:20.669',-1.075
'0:20.672',-1.075
'0:20.675',-1.065
'0:20.678',-1.075
'0:20.681',-1.075
'0:20.683',-1.050
'0:20.686',-1.060
'0:20.689',-1.075
'0:20.692',-1.075
'0:20.694',-1.085
'0:20.697',-1.105
'0:20.700',-1.110
'0:20.703',-1.105
'0:20.706',-1.105
'0:20.708',-1.100
'0:20.711',-1.090
'0:20.714',-1.080
'0:20.717',-1.085
'0:20.719',-1.085
'0:20.722',-1.100
'0:20.725',-1.105
'0:20.728',-1.105
'0:20.731',-1.105
'0:20.733',-1.115
'0:20.736',-1.120
'0:20.739',-1.090
'0:20.742',-1.095
'0:20.744',-1.075
'0:20.747',-1.065
'0:20.750',-1.050
'0:20.753',-1.050
'0:20.756',-1.050
'0:20.758',-1.050
'0:20.761',-1.045
'0:20.764',-1.055
'0:20.767',-1.040
'0:20.769',-1.020
'0:20.772',-0.995
'0:20.775',-0.975
'0:20.778',-0.940
'0:20.781',-0.930
'0:20.783',-0.905
'0:20.786',-0.885
'0:20.789',-0.860
'0:20.792',-0.850
'0:20.794',-0.835
'0:20.797',-0.825
'0:20.800',-0.805
'0:20.803',-0.790
'0:20.806',-0.780
'0:20.808',-0.760
'0:20.811',-0.750
'0:20.814',-0.740
'0:20.817',-0.725
'0:20.819',-0.730
'0:20.822',-0.740
'0:20.825',-0.735
'0:20.828',-0.750
'0:20.831',-0.750
'0:20.833',-0.765
'0:20.836',-0.775
'0:20.839',-0.775
'0:20.842',-0.765
'0:20.844',-0.765
'0:20.847',-0.760
'0:20.850',-0.760
'0:20.853',-0.760
'0:20.856',-0.770
'0:20.858',-0.775
'0:20.861',-0.795
'0:20.864',-0.795
'0:20.867',-0.800
'0:20.869',-0.810
'0:20.872',-0.805
'0:20.875',-0.815
'0:20.878',-0.795
'0:20.881',-0.800
'0:20.883',-0.790
'0:20.886',-0.795
'0:20.889',-0.800
'0:20.892',-0.805
'0:20.894',-0.815
'0:20.897',-0.820
'0:20.900',-0.825
'0:20.903',-0.840
'0:20.906',-0.825
'0:20.908',-0.835
'0:20.911',-0.825
'0:20.914',-0.825
'0:20.917',-0.810
'0:20.919',-0.815
'0:20.922',-0.815
'0:20.925',-0.820
'0:20.928',-0.830
'0:20.931',-0.825
'0:20.933',-0.845
'0:20.936',-0.845
'0:20.939',-0.850
'0:20.942',-0.855
'0:20.944',-0.835
'0:20.947',-0.840
'0:20.950',-0.840
'0:20.953',-0.840
'0:20.956',-0.840
'0:20.958',-0.855
'0:20.961',-0.855
'0:20.964',-0.840
'0:20.967',-0.850
'0:20.969',-0.845
'0:20.972',-0.850
'0:20.975',-0.835
'0:20.978',-0.825
'0:20.981',-0.820
'0:20.983',-0.815
'0:20.986',-0.815
'0:20.989',-0.825
'0:20.992',-0.830
'0:20.994',-0.840
'0:20.997',-0.845
'0:21.000',-0.855
'0:21.003',-0.850
'0:21.006',-0.850
'0:21.008',-0.835
'0:21.011',-0.810
'0:21.014',-0.805
'0:21.017',-0.785
'0:21.019',-0.760
'0:21.022',-0.765
'0:21.025',-0.750
'0:21.028',-0.760
'0:21.031',-0.760
'0:21.033',-0.755
'0:21.036',-0.765
'0:21.039',-0.760
'0:21.042',-0.755
'0:21.044',-0.750
'0:21.047',-0.735
'0:21.050',-0.725
'0:21.053',-0.720
'0:21.056',-0.705
'0:21.058',-0.705
'0:21.061',-0.735
'0:21.064',-0.750
'0:21.067',-0.770
'0:21.069',-0.790
'0:21.072',-0.805
'0:21.075',-0.795
'0:21.078',-0.795
'0:21.081',-0.795
'0:21.083',-0.785
'0:21.086',-0.790
'0:21.089',-0.805
'0:21.092',-0.830
'0:21.094',-0.845
'0:21.097',-0.860
'0:21.100',-0.890
'0:21.103',-0.905
'0:21.106',-0.910
'0:21.108',-0.910
'0:21.111',-0.910
'0:21.114',-0.905
'0:21.117',-0.890
'0:21.119',-0.895
'0:21.122',-0.895
'0:21.125',-0.890
'0:21.128',-0.905
'0:21.131',-0.910
'0:21.133',-0.920
'0:21.136',-0.910
'0:21.139',-0.910
'0:21.142',-0.905
'0:21.144',-0.900
'0:21.147',-0.895
'0:21.150',-0.885
'0:21.153',-0.890
'0:21.156',-0.895
'0:21.158',-0.895
'0:21.161',-0.900
'0:21.164',-0.900
'0:21.167',-0.900
'0:21.169',-0.905
'0:21.172',-0.900
'0:21.175',-0.880
'0:21.178',-0.860
'0:21.181',-0.830
'0:21.183',-0.755
'0:21.186',-0.685
'0:21.189',-0.600
'0:21.192',-0.490
'0:21.194',-0.375
'0:21.197',-0.270
'0:21.200',-0.180
'0:21.203',-0.140
'0:21.206',-0.160
'0:21.208',-0.245
'0:21.211',-0.355
'0:21.214',-0.480
'0:21.217',-0.595
'0:21.219',-0.730
'0:21.222',-0.880
'0:21.225',-1.040
'0:21.228',-1.160
'0:21.231',-1.215
'0:21.233',-1.210
'0:21.236',-1.200
'0:21.239',-1.185
'0:21.242',-1.175
'0:21.244',-1.145
'0:21.247',-1.140
'0:21.250',-1.120
'0:21.253',-1.090
'0:21.256',-1.070
'0:21.258',-1.055
'0:21.261',-1.030
'0:21.264',-1.025
'0:21.267',-1.020
'0:21.269',-1.020
'0:21.272',-1.030
'0:21.275',-1.025
'0:21.278',-1.020
'0:21.281',-1.015
'0:21.283',-1.005
'0:21.286',-0.995
'0:21.289',-0.995
'0:21.292',-0.995
'0:21.294',-1.005
'0:21.297',-1.020
'0:21.300',-1.040
'0:21.303',-1.030
'0:21.306',-1.030
'0:21.308',-1.035
'0:21.311',-1.035
'0:21.314',-1.020
'0:21.317',-1.010
'0:21.319',-1.030
'0:21.322',-1.020
'0:21.325',-1.035
'0:21.328',-1.040
'0:21.331',-1.045
'0:21.333',-1.045
'0:21.336',-1.055
'0:21.339',-1.060
'0:21.342',-1.055
'0:21.344',-1.045
'0:21.347',-1.045
'0:21.350',-1.045
'0:21.353',-1.055
'0:21.356',-1.060
'0:21.358',-1.065
'0:21.361',-1.070
'0:21.364',-1.070
'0:21.367',-1.090
'0:21.369',-1.085
'0:21.372',-1.085
'0:21.375',-1.075
'0:21.378',-1.085
'0:21.381',-1.075
'0:21.383',-1.070
'0:21.386',-1.075
'0:21.389',-1.085
'0:21.392',-1.080
'0:21.394',-1.095
'0:21.397',-1.100
'0:21.400',-1.100
'0:21.403',-1.110
'0:21.406',-1.110
'0:21.408',-1.110
'0:21.411',-1.105
'0:21.414',-1.100
'0:21.417',-1.100
'0:21.419',-1.100
'0:21.422',-1.095
'0:21.425',-1.120
'0:21.428',-1.120
'0:21.431',-1.135
'0:21.433',-1.130
'0:21.436',-1.135
'0:21.439',-1.135
'0:21.442',-1.120
'0:21.444',-1.115
'0:21.447',-1.110
'0:21.450',-1.110
'0:21.453',-1.095
'0:21.456',-1.090
'0:21.458',-1.090
'0:21.461',-1.095
'0:21.464',-1.100
'0:21.467',-1.100
'0:21.469',-1.100
'0:21.472',-1.090
'0:21.475',-1.070
'0:21.478',-1.050
'0:21.481',-1.025
'0:21.483',-1.015
'0:21.486',-1.000
'0:21.489',-0.980
'0:21.492',-0.950
'0:21.494',-0.950
'0:21.497',-0.930
'0:21.500',-0.910
'0:21.503',-0.890
'0:21.506',-0.855
'0:21.508',-0.835
'0:21.511',-0.805
'0:21.514',-0.785
'0:21.517',-0.780
'0:21.519',-0.770
'0:21.522',-0.770
'0:21.525',-0.760
'0:21.528',-0.780
'0:21.531',-0.780
'0:21.533',-0.780
'0:21.536',-0.795
'0:21.539',-0.785
'0:21.542',-0.775
'0:21.544',-0.770
'0:21.547',-0.765
'0:21.550',-0.770
'0:21.553',-0.780
'0:21.556',-0.790
'0:21.558',-0.790
'0:21.561',-0.805
'0:21.564',-0.820
'0:21.567',-0.825
'0:21.569',-0.835
'0:21.572',-0.845
'0:21.575',-0.830
'0:21.578',-0.830
'0:21.581',-0.825
'0:21.583',-0.820
'0:21.586',-0.815
'0:21.589',-0.825
'0:21.592',-0.825
'0:21.594',-0.830
'0:21.597',-0.835
'0:21.600',-0.840
'0:21.603',-0.845
'0:21.606',-0.855
'0:21.608',-0.850
'0:21.611',-0.855
'0:21.614',-0.850
'0:21.617',-0.845
'0:21.619',-0.845
'0:21.622',-0.855
'0:21.625',-0.870
'0:21.628',-0.875
'0:21.631',-0.880
'0:21.633',-0.885
'0:21.636',-0.875
'0:21.639',-0.875
'0:21.642',-0.870
'0:21.644',-0.860
'0:21.647',-0.865
'0:21.650',-0.865
'0:21.653',-0.860
'0:21.656',-0.860
'0:21.658',-0.865
'0:21.661',-0.870
'0:21.664',-0.880
'0:21.667',-0.890
'0:21.669',-0.890
'0:21.672',-0.895
'0:21.675',-0.880
'0:21.678',-0.880
'0:21.681',-0.880
'0:21.683',-0.855
'0:21.686',-0.860
'0:21.689',-0.860
'0:21.692',-0.860
'0:21.694',-0.870
'0:21.697',-0.870
'0:21.700',-0.885
'0:21.703',-0.885
'0:21.706',-0.870
'0:21.708',-0.870
'0:21.711',-0.850
'0:21.714',-0.855
'0:21.717',-0.835
'0:21.719',-0.820
'0:21.722',-0.810
'0:21.725',-0.805
'0:21.728',-0.805
'0:21.731',-0.805
'0:21.733',-0.815
'0:21.736',-0.815
'0:21.739',-0.805
'0:21.742',-0.790
'0:21.744',-0.785
'0:21.747',-0.775
'0:21.750',-0.770
'0:21.753',-0.770
'0:21.756',-0.760
'0:21.758',-0.745
'0:21.761',-0.755
'0:21.764',-0.770
'0:21.767',-0.780
'0:21.769',-0.790
'0:21.772',-0.810
'0:21.775',-0.810
'0:21.778',-0.810
'0:21.781',-0.825
'0:21.783',-0.825
'0:21.786',-0.815
'0:21.789',-0.825
'0:21.792',-0.835
'0:21.794',-0.850
'0:21.797',-0.860
'0:21.800',-0.890
'0:21.803',-0.925
'0:21.806',-0.910
'0:21.808',-0.920
'0:21.811',-0.915
'0:21.814',-0.915
'0:21.817',-0.905
'0:21.819',-0.915
'0:21.822',-0.925
'0:21.825',-0.920
'0:21.828',-0.935
'0:21.831',-0.935
'0:21.833',-0.935
'0:21.836',-0.935
'0:21.839',-0.940
'0:21.842',-0.925
'0:21.844',-0.915
'0:21.847',-0.915
'0:21.850',-0.915
'0:21.853',-0.915
'0:21.856',-0.915
'0:21.858',-0.925
'0:21.861',-0.920
'0:21.864',-0.920
'0:21.867',-0.930
'0:21.869',-0.925
'0:21.872',-0.925
'0:21.875',-0.925
'0:21.878',-0.915
'0:21.881',-0.910
'0:21.883',-0.895
'0:21.886',-0.850
'0:21.889',-0.810
'0:21.892',-0.735
'0:21.894',-0.645
'0:21.897',-0.535
'0:21.900',-0.430
'0:21.903',-0.305
'0:21.906',-0.205
'0:21.908',-0.160
'0:21.911',-0.185
'0:21.914',-0.260
'0:21.917',-0.380
'0:21.919',-0.510
'0:21.922',-0.655
'0:21.925',-0.830
'0:21.928',-0.990
'0:21.931',-1.125
'0:21.933',-1.195
'0:21.936',-1.185
'0:21.939',-1.155
'0:21.942',-1.130
'0:21.944',-1.125
'0:21.947',-1.120
'0:21.950',-1.120
'0:21.953',-1.120
'0:21.956',-1.105
'0:21.958',-1.075
'0:21.961',-1.055
'0:21.964',-1.045
'0:21.967',-1.045
'0:21.969',-1.030
'0:21.972',-1.025
'0:21.975',-1.015
'0:21.978',-1.030
'0:21.981',-1.025
'0:21.983',-1.040
'0:21.986',-1.025
'0:21.989',-1.025
'0:21.992',-1.030
'0:21.994',-1.030
'0:21.997',-1.030
'0:22.000',-1.035
'0:22.003',-1.040
'0:22.006',-1.035
'0:22.008',-1.025
'0:22.011',-1.015
'0:22.014',-1.020
'0:22.017',-1.025
'0:22.019',-1.015
'0:22.022',-1.015
'0:22.025',-1.030
'0:22.028',-1.035
'0:22.031',-1.045
'0:22.033',-1.065
'0:22.036',-1.075
'0:22.039',-1.075
'0:22.042',-1.070
'0:22.044',-1.060
'0:22.047',-1.055
'0:22.050',-1.045
'0:22.053',-1.060
'0:22.056',-1.060
'0:22.058',-1.070
'0:22.061',-1.075
'0:22.064',-1.085
'0:22.067',-1.090
'0:22.069',-1.100
'0:22.072',-1.095
'0:22.075',-1.095
'0:22.078',-1.100
'0:22.081',-1.085
'0:22.083',-1.080
'0:22.086',-1.085
'0:22.089',-1.095
'0:22.092',-1.090
'0:22.094',-1.110
'0:22.097',-1.115
'0:22.100',-1.135
'0:22.103',-1.135
'0:22.106',-1.140
'0:22.108',-1.145
'0:22.111',-1.130
'0:22.114',-1.130
'0:22.117',-1.125
'0:22.119',-1.120
'0:22.122',-1.135
'0:22.125',-1.130
'0:22.128',-1.140
'0:22.131',-1.140
'0:22.133',-1.140
'0:22.136',-1.155
'0:22.139',-1.150
'0:22.142',-1.145
'0:22.144',-1.135
'0:22.147',-1.140
'0:22.150',-1.130
'0:22.153',-1.125
'0:22.156',-1.125
'0:22.158',-1.125
'0:22.161',-1.120
'0:22.164',-1.125
'0:22.167',-1.120
'0:22.169',-1.120
'0:22.172',-1.100
'0:22.175',-1.095
'0:22.178',-1.085
'0:22.181',-1.065
'0:22.183',-1.045
'0:22.186',-1.035
'0:22.189',-1.020
'0:22.192',-1.010
'0:22.194',-1.010
'0:22.197',-0.990
'0:22.200',-0.995
'0:22.203',-0.980
'0:22.206',-0.945
'0:22.208',-0.920
'0:22.211',-0.900
'0:22.214',-0.875
'0:22.217',-0.865
'0:22.219',-0.845
'0:22.222',-0.825
'0:22.225',-0.820
'0:22.228',-0.820
'0:22.231',-0.810
'0:22.233',-0.810
'0:22.236',-0.805
'0:22.239',-0.795
'0:22.242',-0.780
'0:22.244',-0.770
'0:22.247',-0.760
'0:22.250',-0.770
'0:22.253',-0.755
'0:22.256',-0.765
'0:22.258',-0.780
'0:22.261',-0.780
'0:22.264',-0.800
'0:22.267',-0.790
'0:22.269',-0.790
'0:22.272',-0.800
'0:22.275',-0.800
'0:22.278',-0.810
'0:22.281',-0.800
'0:22.283',-0.790
'0:22.286',-0.790
'0:22.289',-0.800
'0:22.292',-0.820
'0:22.294',-0.840
'0:22.297',-0.845
'0:22.300',-0.845
'0:22.303',-0.835
'0:22.306',-0.835
'0:22.308',-0.840
'0:22.311',-0.830
'0:22.314',-0.840
'0:22.317',-0.835
'0:22.319',-0.835
'0:22.322',-0.840
'0:22.325',-0.830
'0:22.328',-0.850
'0:22.331',-0.850
'0:22.333',-0.860
'0:22.336',-0.855
'0:22.339',-0.870
'0:22.342',-0.865
'0:22.344',-0.870
'0:22.347',-0.855
'0:22.350',-0.850
'0:22.353',-0.845
'0:22.356',-0.845
'0:22.358',-0.855
'0:22.361',-0.870
'0:22.364',-0.870
'0:22.367',-0.870
'0:22.369',-0.875
'0:22.372',-0.875
'0:22.375',-0.865
'0:22.378',-0.865
'0:22.381',-0.860
'0:22.383',-0.855
'0:22.386',-0.855
'0:22.389',-0.855
'0:22.392',-0.865
'0:22.394',-0.865
'0:22.397',-0.875
'0:22.400',-0.880
'0:22.403',-0.880
'0:22.406',-0.875
'0:22.408',-0.865
'0:22.411',-0.865
'0:22.414',-0.865
'0:22.417',-0.870
'0:22.419',-0.860
'0:22.422',-0.850
'0:22.425',-0.845
'0:22.428',-0.855
'0:22.431',-0.855
'0:22.433',-0.865
'0:22.436',-0.860
'0:22.439',-0.855
'0:22.442',-0.840
'0:22.444',-0.820
'0:22.447',-0.805
'0:22.450',-0.780
'0:22.453',-0.770
'0:22.456',-0.775
'0:22.458',-0.775
'0:22.461',-0.790
'0:22.464',-0.785
'0:22.467',-0.800
'0:22.469',-0.800
'0:22.472',-0.790
'0:22.475',-0.785
'0:22.478',-0.765
'0:22.481',-0.760
'0:22.483',-0.740
'0:22.486',-0.725
'0:22.489',-0.735
'0:22.492',-0.740
'0:22.494',-0.750
'0:22.497',-0.770
'0:22.500',-0.795
'0:22.503',-0.815
'0:22.506',-0.835
'0:22.508',-0.825
'0:22.511',-0.835
'0:22.514',-0.825
'0:22.517',-0.825
'0:22.519',-0.830
'0:22.522',-0.835
'0:22.525',-0.855
'0:22.528',-0.865
'0:22.531',-0.890
'0:22.533',-0.890
'0:22.536',-0.905
'0:22.539',-0.905
'0:22.542',-0.910
'0:22.544',-0.915
'0:22.547',-0.905
'0:22.550',-0.910
'0:22.553',-0.890
'0:22.556',-0.890
'0:22.558',-0.905
'0:22.561',-0.910
'0:22.564',-0.910
'0:22.567',-0.930
'0:22.569',-0.915
'0:22.572',-0.915
'0:22.575',-0.920
'0:22.578',-0.910
'0:22.581',-0.910
'0:22.583',-0.910
'0:22.586',-0.905
'0:22.589',-0.905
'0:22.592',-0.910
'0:22.594',-0.905
'0:22.597',-0.910
'0:22.600',-0.925
'0:22.603',-0.920
'0:22.606',-0.925
'0:22.608',-0.900
'0:22.611',-0.885
'0:22.614',-0.855
'0:22.617',-0.800
'0:22.619',-0.740
'0:22.622',-0.665
'0:22.625',-0.570
'0:22.628',-0.465
'0:22.631',-0.345
'0:22.633',-0.230
'0:22.636',-0.135
'0:22.639',-0.095
'0:22.642',-0.110
'0:22.644',-0.180
'0:22.647',-0.300
'0:22.650',-0.410
'0:22.653',-0.535
'0:22.656',-0.670
'0:22.658',-0.825
'0:22.661',-1.000
'0:22.664',-1.110
'0:22.667',-1.190
'0:22.669',-1.185
'0:22.672',-1.160
'0:22.675',-1.135
'0:22.678',-1.130
'0:22.681',-1.125
'0:22.683',-1.115
'0:22.686',-1.090
'0:22.689',-1.075
'0:22.692',-1.050
'0:22.694',-1.030
'0:22.697',-1.010
'0:22.700',-1.010
'0:22.703',-1.010
'0:22.706',-1.000
'0:22.708',-0.995
'0:22.711',-1.000
'0:22.714',-0.995
'0:22.717',-1.000
'0:22.719',-1.005
'0:22.722',-0.995
'0:22.725',-1.010
'0:22.728',-1.025
'0:22.731',-1.035
'0:22.733',-1.035
'0:22.736',-1.010
'0:22.739',-1.020
'0:22.742',-1.020
'0:22.744',-1.025
'0:22.747',-1.025
'0:22.750',-1.020
'0:22.753',-1.000
'0:22.756',-1.000
'0:22.758',-1.005
'0:22.761',-1.020
'0:22.764',-1.015
'0:22.767',-1.025
'0:22.769',-1.030
'0:22.772',-1.040
'0:22.775',-1.040
'0:22.778',-1.045
'0:22.781',-1.025
'0:22.783',-1.030
'0:22.786',-1.020
'0:22.789',-1.015
'0:22.792',-1.025
'0:22.794',-1.035
'0:22.797',-1.045
'0:22.800',-1.055
'0:22.803',-1.055
'0:22.806',-1.070
'0:22.808',-1.065
'0:22.811',-1.050
'0:22.814',-1.060
'0:22.817',-1.045
'0:22.819',-1.050
'0:22.822',-1.055
'0:22.825',-1.065
'0:22.828',-1.075
'0:22.831',-1.085
'0:22.833',-1.095
'0:22.836',-1.095
'0:22.839',-1.100
'0:22.842',-1.095
'0:22.844',-1.115
'0:22.847',-1.105
'0:22.850',-1.095
'0:22.853',-1.090
'0:22.856',-1.085
'0:22.858',-1.100
'0:22.861',-1.110
'0:22.864',-1.110
'0:22.867',-1.110
'0:22.869',-1.125
'0:22.872',-1.110
'0:22.875',-1.115
'0:22.878',-1.115
'0:22.881',-1.105
'0:22.883',-1.095
'0:22.886',-1.100
'0:22.889',-1.105
'0:22.892',-1.100
'0:22.894',-1.100
'0:22.897',-1.090
'0:22.900',-1.090
'0:22.903',-1.100
'0:22.906',-1.090
'0:22.908',-1.075
'0:22.911',-1.065
'0:22.914',-1.045
'0:22.917',-1.035
'0:22.919',-1.030
'0:22.922',-1.020
'0:22.925',-1.010
'0:22.928',-1.005
'0:22.931',-0.980
'0:22.933',-0.975
'0:22.936',-0.945
'0:22.939',-0.925
'0:22.942',-0.905
'0:22.944',-0.865
'0:22.947',-0.840
'0:22.950',-0.815
'0:22.953',-0.810
'0:22.956',-0.800
'0:22.958',-0.795
'0:22.961',-0.775
'0:22.964',-0.770
'0:22.967',-0.770
'0:22.969',-0.765
'0:22.972',-0.750
'0:22.975',-0.755
'0:22.978',-0.745
'0:22.981',-0.740
'0:22.983',-0.735
'0:22.986',-0.740
'0:22.989',-0.745
'0:22.992',-0.740
'0:22.994',-0.745
'0:22.997',-0.770
'0:23.000',-0.770
'0:23.003',-0.785
'0:23.006',-0.785
'0:23.008',-0.795
'0:23.011',-0.790
'0:23.014',-0.775
'0:23.017',-0.775
'0:23.019',-0.765
'0:23.022',-0.770
'0:23.025',-0.780
'0:23.028',-0.795
'0:23.031',-0.795
'0:23.033',-0.805
'0:23.036',-0.805
'0:23.039',-0.810
'0:23.042',-0.805
'0:23.044',-0.805
'0:23.047',-0.800
'0:23.050',-0.810
'0:23.053',-0.790
'0:23.056',-0.800
'0:23.058',-0.805
'0:23.061',-0.815
'0:23.064',-0.815
'0:23.067',-0.825
'0:23.069',-0.815
'0:23.072',-0.825
'0:23.075',-0.825
'0:23.078',-0.815
'0:23.081',-0.820
'0:23.083',-0.810
'0:23.086',-0.810
'0:23.089',-0.815
'0:23.092',-0.815
'0:23.094',-0.825
'0:23.097',-0.825
'0:23.100',-0.835
'0:23.103',-0.840
'0:23.106',-0.825
'0:23.108',-0.835
'0:23.111',-0.830
'0:23.114',-0.825
'0:23.117',-0.815
'0:23.119',-0.805
'0:23.122',-0.810
'0:23.125',-0.810
'0:23.128',-0.810
'0:23.131',-0.825
'0:23.133',-0.820
'0:23.136',-0.825
'0:23.139',-0.825
'0:23.142',-0.810
'0:23.144',-0.805
'0:23.147',-0.800
'0:23.150',-0.780
'0:23.153',-0.765
'0:23.156',-0.765
'0:23.158',-0.745
'0:23.161',-0.740
'0:23.164',-0.730
'0:23.167',-0.730
'0:23.169',-0.730
'0:23.172',-0.730
'0:23.175',-0.740
'0:23.178',-0.735
'0:23.181',-0.735
'0:23.183',-0.725
'0:23.186',-0.710
'0:23.189',-0.695
'0:23.192',-0.690
'0:23.194',-0.695
'0:23.197',-0.690
'0:23.200',-0.705
'0:23.203',-0.720
'0:23.206',-0.740
'0:23.208',-0.755
'0:23.211',-0.775
'0:23.214',-0.785
'0:23.217',-0.780
'0:23.219',-0.775
'0:23.222',-0.765
'0:23.225',-0.765
'0:23.228',-0.785
'0:23.231',-0.785
'0:23.233',-0.825
'0:23.236',-0.845
'0:23.239',-0.850
'0:23.242',-0.855
'0:23.244',-0.855
'0:23.247',-0.855
'0:23.250',-0.865
'0:23.253',-0.855
'0:23.256',-0.860
'0:23.258',-0.870
'0:23.261',-0.870
'0:23.264',-0.875
'0:23.267',-0.890
'0:23.269',-0.895
'0:23.272',-0.895
'0:23.275',-0.895
'0:23.278',-0.890
'0:23.281',-0.890
'0:23.283',-0.865
'0:23.286',-0.865
'0:23.289',-0.855
'0:23.292',-0.870
'0:23.294',-0.870
'0:23.297',-0.875
'0:23.300',-0.875
'0:23.303',-0.880
'0:23.306',-0.870
'0:23.308',-0.870
'0:23.311',-0.870
'0:23.314',-0.850
'0:23.317',-0.850
'0:23.319',-0.855
'0:23.322',-0.850
'0:23.325',-0.835
'0:23.328',-0.795
'0:23.331',-0.730
'0:23.333',-0.625
'0:23.336',-0.505
'0:23.339',-0.345
'0:23.342',-0.200
'0:23.344',-0.070
'0:23.347',-0.005
'0:23.350',-0.050
'0:23.353',-0.165
'0:23.356',-0.325
'0:23.358',-0.505
'0:23.361',-0.680
'0:23.364',-0.860
'0:23.367',-1.030
'0:23.369',-1.140
'0:23.372',-1.185
'0:23.375',-1.180
'0:23.378',-1.135
'0:23.381',-1.105
'0:23.383',-1.070
'0:23.386',-1.040
'0:23.389',-1.030
'0:23.392',-1.020
'0:23.394',-1.020
'0:23.397',-1.020
'0:23.400',-1.015
'0:23.403',-1.005
'0:23.406',-1.000
'0:23.408',-0.990
'0:23.411',-0.985
'0:23.414',-0.970
'0:23.417',-0.970
'0:23.419',-0.970
'0:23.422',-0.970
'0:23.425',-0.975
'0:23.428',-0.980
'0:23.431',-0.985
'0:23.433',-0.995
'0:23.436',-1.000
'0:23.439',-1.000
'0:23.442',-0.990
'0:23.444',-0.990
'0:23.447',-1.000
'0:23.450',-1.000
'0:23.453',-0.990
'0:23.456',-0.985
'0:23.458',-1.005
'0:23.461',-1.005
'0:23.464',-1.010
'0:23.467',-1.010
'0:23.469',-1.020
'0:23.472',-1.020
'0:23.475',-1.010
'0:23.478',-1.005
'0:23.481',-1.000
'0:23.483',-0.985
'0:23.486',-0.990
'0:23.489',-1.000
'0:23.492',-1.015
'0:23.494',-1.035
'0:23.497',-1.040
'0:23.500',-1.045
'0:23.503',-1.035
'0:23.506',-1.035
'0:23.508',-1.040
'0:23.511',-1.030
'0:23.514',-1.030
'0:23.517',-1.035
'0:23.519',-1.030
'0:23.522',-1.040
'0:23.525',-1.035
'0:23.528',-1.045
'0:23.531',-1.055
'0:23.533',-1.060
'0:23.536',-1.060
'0:23.539',-1.075
'0:23.542',-1.085
'0:23.544',-1.090
'0:23.547',-1.090
'0:23.550',-1.080
'0:23.553',-1.085
'0:23.556',-1.095
'0:23.558',-1.095
'0:23.561',-1.105
'0:23.564',-1.120
'0:23.567',-1.125
'0:23.569',-1.135
'0:23.572',-1.135
'0:23.575',-1.120
'0:23.578',-1.120
'0:23.581',-1.105
'0:23.583',-1.115
'0:23.586',-1.100
'0:23.589',-1.105
'0:23.592',-1.095
'0:23.594',-1.100
'0:23.597',-1.100
'0:23.600',-1.110
'0:23.603',-1.120
'0:23.606',-1.105
'0:23.608',-1.110
'0:23.611',-1.095
'0:23.614',-1.075
'0:23.617',-1.055
'0:23.619',-1.045
'0:23.622',-1.035
'0:23.625',-1.020
'0:23.628',-1.010
'0:23.631',-1.000
'0:23.633',-0.990
'0:23.636',-0.970
'0:23.639',-0.950
'0:23.642',-0.925
'0:23.644',-0.910
'0:23.647',-0.880
'0:23.650',-0.845
'0:23.653',-0.830
'0:23.656',-0.800
'0:23.658',-0.785
'0:23.661',-0.775
'0:23.664',-0.775
'0:23.667',-0.760
'0:23.669',-0.760
'0:23.672',-0.750
'0:23.675',-0.740
'0:23.678',-0.725
'0:23.681',-0.725
'0:23.683',-0.715
'0:23.686',-0.730
'0:23.689',-0.730
'0:23.692',-0.730
'0:23.694',-0.735
'0:23.697',-0.745
'0:23.700',-0.745
'0:23.703',-0.750
'0:23.706',-0.755
'0:23.708',-0.750
'0:23.711',-0.755
'0:23.714',-0.745
'0:23.717',-0.745
'0:23.719',-0.740
'0:23.722',-0.750
'0:23.725',-0.755
'0:23.728',-0.765
'0:23.731',-0.775
'0:23.733',-0.780
'0:23.736',-0.780
'0:23.739',-0.780
'0:23.742',-0.790
'0:23.744',-0.780
'0:23.747',-0.785
'0:23.750',-0.775
'0:23.753',-0.770
'0:23.756',-0.765
'0:23.758',-0.780
'0:23.761',-0.785
'0:23.764',-0.795
'0:23.767',-0.805
'0:23.769',-0.805
'0:23.772',-0.805
'0:23.775',-0.800
'0:23.778',-0.795
'0:23.781',-0.790
'0:23.783',-0.800
'0:23.786',-0.805
'0:23.789',-0.795
